site,case_id,case_group,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
reserve10,irradiance_first,primary,warmup,raw,3,286,0.07488941069015194,0.1375638148417926,0.3916083916083916,0.5909090909090909,0.7972027972027972,0.4928950360251948,4
reserve10,irradiance_first,primary,warmup,raw,4,286,0.07934614421942635,0.14951370440064185,0.3811188811188811,0.5769230769230769,0.7762237762237763,0.4967517041369998,4
reserve10,irradiance_first,primary,warmup,recency,1,286,0.04757067493835392,0.08034425819378932,0.46503496503496505,0.7587412587412588,0.8986013986013986,0.37325502877977074,4
reserve10,irradiance_first,primary,warmup,recency,2,286,0.06446490947650237,0.11284311454578329,0.458041958041958,0.7482517482517482,0.8951048951048951,0.4968878061150337,4
reserve10,irradiance_first,primary,warmup,recency,3,286,0.0744431622457199,0.1375638148417926,0.4965034965034965,0.7692307692307693,0.8916083916083916,0.5165581750611925,4
reserve10,irradiance_first,primary,warmup,recency,4,286,0.07860258129155315,0.14951370440064185,0.4965034965034965,0.7412587412587412,0.8426573426573427,0.5194319675213169,4
reserve10,irradiance_first,primary,warmup,rolling,1,286,0.04756913359993311,0.08034425819378932,0.458041958041958,0.7482517482517482,0.8986013986013986,0.3716382603879021,4
reserve10,irradiance_first,primary,warmup,rolling,2,286,0.0644858260393949,0.11284311454578329,0.44755244755244755,0.7482517482517482,0.8881118881118881,0.4942351843274941,4
reserve10,irradiance_first,primary,warmup,rolling,3,286,0.07444257288008686,0.1375638148417926,0.5034965034965035,0.7692307692307693,0.8881118881118881,0.514545459669869,4
reserve10,irradiance_first,primary,warmup,rolling,4,286,0.07860560802772892,0.14951370440064185,0.5104895104895105,0.7342657342657343,0.8391608391608392,0.5150627322898307,4
reserve10,irradiance_first,primary,warmup,single_imputation,1,286,0.05320847380828605,0.0843193442107382,0.5384615384615384,0.7552447552447552,0.8181818181818182,0.2577227250055768,4
reserve10,irradiance_first,primary,warmup,single_imputation,2,286,0.0712167405474979,0.11533450748180654,0.4370629370629371,0.6643356643356644,0.7832167832167832,0.3125471969044713,4
reserve10,irradiance_first,primary,warmup,single_imputation,3,286,0.08363017269403066,0.13440992759792791,0.38461538461538464,0.6363636363636364,0.7412587412587412,0.3349253815807534,4
reserve10,irradiance_first,primary,warmup,single_imputation,4,286,0.09070099504275629,0.14602380774610743,0.36013986013986016,0.5979020979020979,0.7132867132867133,0.35176171803228884,4
reserve10,pv_first,primary,evaluation,aci_bounded,1,3959,0.041452811459683825,0.06975240926864786,0.5003788835564537,0.8014650164182875,0.8999747410962364,0.3190526854676942,47
reserve10,pv_first,primary,evaluation,aci_bounded,2,3959,0.05367041197765947,0.09366857179188534,0.5003788835564537,0.7994443041172014,0.8999747410962364,0.4084926376564102,47
reserve10,pv_first,primary,evaluation,aci_bounded,3,3959,0.05908052482740649,0.10536386983969048,0.49659004799191714,0.798686537004294,0.9009850972467794,0.43555035390016217,47
reserve10,pv_first,primary,evaluation,aci_bounded,4,3959,0.0618915096043945,0.11182831424631126,0.4948219247284668,0.801970194493559,0.9037635766607729,0.4459101958154759,47
reserve10,pv_first,primary,evaluation,carry_forward,1,3959,0.04458500729975181,0.0738190588189593,0.4099520080828492,0.6963879767618085,0.8393533720636525,0.33051782608711583,47
reserve10,pv_first,primary,evaluation,carry_forward,2,3959,0.055348603814920745,0.09604681433963033,0.3947966658247032,0.6799696893154837,0.8360697145743875,0.3898863152481456,47
reserve10,pv_first,primary,evaluation,carry_forward,3,3959,0.06089076988703297,0.10853606111600894,0.3849456933569083,0.6792119222025764,0.8158625915635261,0.4031274121529902,47
reserve10,pv_first,primary,evaluation,carry_forward,4,3959,0.06323900459846583,0.1134110298283924,0.3788835564536499,0.6787067441273049,0.8176307148269765,0.4074117555024761,47
reserve10,pv_first,primary,evaluation,geometric_persistence,1,3959,0.06192069488476467,0.09495782054874004,0.5188178833038646,0.8272290982571356,0.9148774943167467,0.46941210380148074,47
reserve10,pv_first,primary,evaluation,geometric_persistence,2,3959,0.08438036411943727,0.14229876278244366,0.5258903763576661,0.8262187421065925,0.9128567820156606,0.5873531302744531,47
reserve10,pv_first,primary,evaluation,geometric_persistence,3,3959,0.10220989851048987,0.18328170509438302,0.5210911846425865,0.8249557969184137,0.9128567820156606,0.6966895088315314,47
reserve10,pv_first,primary,evaluation,geometric_persistence,4,3959,0.11566741668705734,0.21705954139700395,0.5276584996211164,0.8239454407678707,0.9158878504672897,0.7643236493879274,47
reserve10,pv_first,primary,evaluation,mask50,1,3959,0.04143799828667454,0.06975240926864786,0.5082091437231624,0.8085375094720889,0.9078050012629452,0.32350549579728943,47
reserve10,pv_first,primary,evaluation,mask50,2,3959,0.053638315143275196,0.09366857179188534,0.5162919929275069,0.8055064410204598,0.9072998231876737,0.41130243151230345,47
reserve10,pv_first,primary,evaluation,mask50,3,3959,0.05904063637308109,0.10536386983969048,0.5104824450618843,0.8075271533215459,0.908057590300581,0.43796628694742906,47
reserve10,pv_first,primary,evaluation,mask50,4,3959,0.061859958365926684,0.11182831424631126,0.5016418287446325,0.8037383177570093,0.9040161656984087,0.4456881083274918,47
reserve10,pv_first,primary,evaluation,mi_recency,1,3959,0.047071242396705903,0.07274528793674764,0.5127557464006062,0.810558221773175,0.9012376862844153,0.322543591755778,47
reserve10,pv_first,primary,evaluation,mi_recency,2,3959,0.06010572033668245,0.09638317546646093,0.5127557464006062,0.7971710027784794,0.9017428643596868,0.4046938977543852,47
reserve10,pv_first,primary,evaluation,mi_recency,3,3959,0.06614430645685125,0.10635654968271636,0.51073503409952,0.802980550644102,0.9012376862844153,0.44466712229504346,47
reserve10,pv_first,primary,evaluation,mi_recency,4,3959,0.06982487354993112,0.11287255621222947,0.5056832533468048,0.8014650164182875,0.9004799191715079,0.47228947778837116,47
reserve10,pv_first,primary,evaluation,multiple_imputation,1,3959,0.04742236869679272,0.07274528793674764,0.6223793887345289,0.8113159888860824,0.8678959333164941,0.2745484846607702,47
reserve10,pv_first,primary,evaluation,multiple_imputation,2,3959,0.061122720153455025,0.09638317546646093,0.5491285678201566,0.7638292498105582,0.8393533720636525,0.32043730642413754,47
reserve10,pv_first,primary,evaluation,multiple_imputation,3,3959,0.06778739499344878,0.10635654968271636,0.5286688557716596,0.7393281131598889,0.8204091942409699,0.3369855030031951,47
reserve10,pv_first,primary,evaluation,multiple_imputation,4,3959,0.07207097978841207,0.11287255621222947,0.5147764587016923,0.7249305380146501,0.8095478656226319,0.3481692379229601,47
reserve10,pv_first,primary,evaluation,persistence,1,3959,0.07953475838410566,0.14035401978347256,0.5370042940136398,0.8269765092194998,0.918918918918919,0.5415279412173061,47
reserve10,pv_first,primary,evaluation,persistence,2,3959,0.11106340908361848,0.21803043336851535,0.5435716089921697,0.8201566052033342,0.9133619600909321,0.6953151739021021,47
reserve10,pv_first,primary,evaluation,persistence,3,3959,0.1320196037550322,0.2729155128305082,0.5258903763576661,0.8158625915635261,0.9143723162414751,0.8038748093249896,47
reserve10,pv_first,primary,evaluation,persistence,4,3959,0.14540571031457522,0.30322217090614056,0.5271533215458449,0.817125536751705,0.9171507956554685,0.868261272336877,47
reserve10,pv_first,primary,evaluation,physical,1,3959,0.04134152481914518,0.06975240926864786,0.5054306643091689,0.8098004546602677,0.9108360697145744,0.3252717634653648,47
reserve10,pv_first,primary,evaluation,physical,2,3959,0.05347704925083531,0.09366857179188534,0.5137661025511493,0.8151048244506188,0.9093205354887598,0.4140924191423212,47
reserve10,pv_first,primary,evaluation,physical,3,3959,0.05888159878300216,0.10536386983969048,0.5084617327607982,0.8151048244506188,0.9098257135640313,0.4406300903505858,47
reserve10,pv_first,primary,evaluation,physical,4,3959,0.061684553854746554,0.11182831424631126,0.5087143217984339,0.8135892902248042,0.9088153574134883,0.44861238245810836,47
reserve10,pv_first,primary,evaluation,physical_availability,1,3959,0.04132721614829182,0.06975240926864786,0.5079565546855267,0.8108108108108109,0.9131093710532963,0.326614222667581,47
reserve10,pv_first,primary,evaluation,physical_availability,2,3959,0.0534676136221979,0.09366857179188534,0.5137661025511493,0.8135892902248042,0.9105834806769386,0.41550393765033083,47
reserve10,pv_first,primary,evaluation,physical_availability,3,3959,0.05888148565618563,0.10536386983969048,0.5094720889113412,0.8140944683000758,0.9115938368274817,0.4419723567876027,47
reserve10,pv_first,primary,evaluation,physical_availability,4,3959,0.061676463457598044,0.11182831424631126,0.5059358423844406,0.8153574134882546,0.9095731245263956,0.4498877394967292,47
reserve10,pv_first,primary,evaluation,physical_recovery,1,3959,0.04133034576268302,0.06975240926864786,0.5066936094973478,0.8118211669613539,0.9126041929780248,0.32669978254092874,47
reserve10,pv_first,primary,evaluation,physical_recovery,2,3959,0.05348304971912838,0.09366857179188534,0.5145238696640566,0.8140944683000758,0.9128567820156606,0.4151657255240178,47
reserve10,pv_first,primary,evaluation,physical_recovery,3,3959,0.05891016295134172,0.10536386983969048,0.5109876231371558,0.8158625915635261,0.9113412477898459,0.4409426200838744,47
reserve10,pv_first,primary,evaluation,physical_recovery,4,3959,0.06171200585168445,0.11182831424631126,0.5056832533468048,0.8118211669613539,0.9040161656984087,0.44870944947500935,47
reserve10,pv_first,primary,evaluation,previous_day,1,3959,0.10127355540668043,0.15735884005216413,0.48370800707249306,0.776963879767618,0.8774943167466532,0.6559042493484368,47
reserve10,pv_first,primary,evaluation,previous_day,2,3959,0.10154946700133935,0.15860828746981712,0.4922960343521091,0.7840363728214196,0.8825460974993685,0.6730262416231776,47
reserve10,pv_first,primary,evaluation,previous_day,3,3959,0.10177011198167805,0.15948922590443412,0.49431674665319525,0.7921192220257641,0.8936600151553422,0.6921156117731673,47
reserve10,pv_first,primary,evaluation,previous_day,4,3959,0.1024416438200462,0.16052582657048736,0.4933063905026522,0.7959080575903006,0.8946703713058853,0.7025606517264009,47
reserve10,pv_first,primary,evaluation,raw,1,3959,0.04163103416250016,0.06975240926864786,0.4213185147764587,0.7087648396059611,0.8580449608486992,0.30906795106916957,47
reserve10,pv_first,primary,evaluation,raw,2,3959,0.054113909900863545,0.09366857179188534,0.3978277342763324,0.6893154837080071,0.8282394544076787,0.38787607388622536,47
reserve10,pv_first,primary,evaluation,raw,3,3959,0.05967054791076132,0.10536386983969048,0.3819146249052791,0.6792119222025764,0.8259661530689568,0.4069621579197699,47
reserve10,pv_first,primary,evaluation,raw,4,3959,0.062486963195531764,0.11182831424631126,0.384187926244001,0.673149785299318,0.8226824955796919,0.41171331835445657,47
reserve10,pv_first,primary,evaluation,recency,1,3959,0.04144548465148184,0.06975240926864786,0.5029047739328113,0.8017176054559232,0.9032583985855014,0.32125896167241363,47
reserve10,pv_first,primary,evaluation,recency,2,3959,0.053653616313670674,0.09366857179188534,0.5114928012124274,0.8027279616064663,0.9017428643596868,0.40889203600590635,47
reserve10,pv_first,primary,evaluation,recency,3,3959,0.05905502950467626,0.10536386983969048,0.5046728971962616,0.8034857287193736,0.9022480424349584,0.4352802666362135,47
reserve10,pv_first,primary,evaluation,recency,4,3959,0.0618838735340372,0.11182831424631126,0.5008840616317252,0.8002020712301086,0.8994695630209649,0.44341389573992473,47
reserve10,pv_first,primary,evaluation,rolling,1,3959,0.04145156179013064,0.06975240926864786,0.5064410204597121,0.8017176054559232,0.9050265218489517,0.3205642626829843,47
reserve10,pv_first,primary,evaluation,rolling,2,3959,0.05366405849238452,0.09366857179188534,0.509724677948977,0.8014650164182875,0.9007325082091437,0.40868749166220364,47
reserve10,pv_first,primary,evaluation,rolling,3,3959,0.05906425649880556,0.10536386983969048,0.5074513766102551,0.8009598383430159,0.9032583985855014,0.4352702590871952,47
reserve10,pv_first,primary,evaluation,rolling,4,3959,0.0618757481727837,0.11182831424631126,0.5016418287446325,0.8012124273806517,0.9014902753220511,0.44323082064233915,47
reserve10,pv_first,primary,evaluation,single_imputation,1,3959,0.04830432008840705,0.0725243310406662,0.6127810053043697,0.7966658247032079,0.8537509472088911,0.2591354340262767,47
reserve10,pv_first,primary,evaluation,single_imputation,2,3959,0.06180921898456739,0.09640499926918247,0.5458449103308917,0.754230866380399,0.8284920434453145,0.31267467787925524,47
reserve10,pv_first,primary,evaluation,single_imputation,3,3959,0.06821896487286948,0.10640933558717988,0.5246274311694873,0.7373074008588028,0.8143470573377115,0.33243905321263006,47
reserve10,pv_first,primary,evaluation,single_imputation,4,3959,0.07249088240025763,0.11297047505599568,0.5132609244758778,0.7231624147511998,0.8039909067946451,0.34519581188465576,47
reserve10,pv_first,primary,warmup,aci_bounded,1,286,0.04728155077216538,0.08018708180231522,0.46853146853146854,0.7587412587412588,0.8986013986013986,0.3705551963429809,4
reserve10,pv_first,primary,warmup,aci_bounded,2,286,0.06431167998896285,0.11241648612734713,0.46153846153846156,0.7552447552447552,0.8916083916083916,0.4954911956933979,4
reserve10,pv_first,primary,warmup,aci_bounded,3,286,0.07449016612034114,0.13755287003295386,0.506993006993007,0.7762237762237763,0.8916083916083916,0.5170886428101865,4
reserve10,pv_first,primary,warmup,aci_bounded,4,286,0.07865914192699766,0.14961450107435992,0.513986013986014,0.7447552447552448,0.8496503496503497,0.5183186177828278,4
reserve10,pv_first,primary,warmup,carry_forward,1,286,0.054722026980416914,0.09184962755316918,0.3741258741258741,0.6818181818181818,0.8531468531468531,0.40527729257069567,4
reserve10,pv_first,primary,warmup,carry_forward,2,286,0.0697940330788338,0.12340841128198368,0.3356643356643357,0.6398601398601399,0.8181818181818182,0.48334241828471725,4
reserve10,pv_first,primary,warmup,carry_forward,3,286,0.07735319652112782,0.14089265916918536,0.3531468531468531,0.6258741258741258,0.7832167832167832,0.4958727158164824,4
reserve10,pv_first,primary,warmup,carry_forward,4,286,0.08125765868748172,0.14904818283804608,0.34265734265734266,0.6153846153846154,0.7622377622377622,0.4970633866508183,4
reserve10,pv_first,primary,warmup,geometric_persistence,1,286,0.07589330697004469,0.11128068920371267,0.43006993006993005,0.7622377622377622,0.8356643356643356,0.3651227121613963,4
reserve10,pv_first,primary,warmup,geometric_persistence,2,286,0.09442737576881648,0.156437562841858,0.45104895104895104,0.7552447552447552,0.8496503496503497,0.5087715368624613,4
reserve10,pv_first,primary,warmup,geometric_persistence,3,286,0.10756906116649229,0.19608008595772258,0.4230769230769231,0.7657342657342657,0.8811188811188811,0.6281801972175312,4
reserve10,pv_first,primary,warmup,geometric_persistence,4,286,0.12000023514337405,0.231966429650408,0.43356643356643354,0.7727272727272727,0.8811188811188811,0.6741183520664731,4
reserve10,pv_first,primary,warmup,mask50,1,286,0.04730011388433601,0.08018708180231522,0.46853146853146854,0.7552447552447552,0.9020979020979021,0.3728456851480743,4
reserve10,pv_first,primary,warmup,mask50,2,286,0.06428395075350492,0.11241648612734713,0.46153846153846156,0.7552447552447552,0.9020979020979021,0.4985462356250112,4
reserve10,pv_first,primary,warmup,mask50,3,286,0.07448462932181152,0.13755287003295386,0.4965034965034965,0.7622377622377622,0.8916083916083916,0.5189004357665727,4
reserve10,pv_first,primary,warmup,mask50,4,286,0.07870039691421987,0.14961450107435992,0.5,0.7412587412587412,0.8426573426573427,0.5205123700388653,4
reserve10,pv_first,primary,warmup,mi_recency,1,286,0.050194404908477715,0.08396827911528057,0.5524475524475524,0.8146853146853147,0.9055944055944056,0.3366621924115581,4
reserve10,pv_first,primary,warmup,mi_recency,2,286,0.06662043718842382,0.11494287783352532,0.486013986013986,0.7972027972027972,0.8846153846153846,0.43106990109006693,4
reserve10,pv_first,primary,warmup,mi_recency,3,286,0.07789938140507048,0.13451224827753297,0.4825174825174825,0.7692307692307693,0.8706293706293706,0.5068630693788997,4
reserve10,pv_first,primary,warmup,mi_recency,4,286,0.08346400957514108,0.14535492832418956,0.5034965034965035,0.7482517482517482,0.8706293706293706,0.5242144509968509,4
reserve10,pv_first,primary,warmup,multiple_imputation,1,286,0.050503297589514724,0.08396827911528057,0.5594405594405595,0.7867132867132867,0.8566433566433567,0.2823174904167657,4
reserve10,pv_first,primary,warmup,multiple_imputation,2,286,0.06914838954920294,0.11494287783352532,0.43356643356643354,0.6818181818181818,0.8006993006993007,0.32530621388388664,4
reserve10,pv_first,primary,warmup,multiple_imputation,3,286,0.08255754745821571,0.13451224827753297,0.38461538461538464,0.6398601398601399,0.7482517482517482,0.341782151636137,4
reserve10,pv_first,primary,warmup,multiple_imputation,4,286,0.0895882206429724,0.14535492832418956,0.36363636363636365,0.6013986013986014,0.7167832167832168,0.35530397118097945,4
reserve10,pv_first,primary,warmup,persistence,1,286,0.09184058063982892,0.15454467512175324,0.527972027972028,0.7657342657342657,0.8671328671328671,0.45441053721538877,4
reserve10,pv_first,primary,warmup,persistence,2,286,0.11841342187273664,0.2274685089582293,0.5034965034965035,0.7902097902097902,0.8496503496503497,0.6392724225305942,4
reserve10,pv_first,primary,warmup,persistence,3,286,0.13600201423459352,0.2789089458489427,0.479020979020979,0.7692307692307693,0.8671328671328671,0.7418457239070824,4
reserve10,pv_first,primary,warmup,persistence,4,286,0.1421771819445268,0.3069224550090534,0.479020979020979,0.7972027972027972,0.8811188811188811,0.782073386765318,4
reserve10,pv_first,primary,warmup,physical,1,286,0.047285479613114405,0.08018708180231522,0.47202797202797203,0.7762237762237763,0.9020979020979021,0.3757082137539436,4
reserve10,pv_first,primary,warmup,physical,2,286,0.06425110194944528,0.11241648612734713,0.46853146853146854,0.7552447552447552,0.9090909090909091,0.5004627040581712,4
reserve10,pv_first,primary,warmup,physical,3,286,0.07440213020275674,0.13755287003295386,0.5174825174825175,0.7797202797202797,0.8951048951048951,0.5208743851143427,4
reserve10,pv_first,primary,warmup,physical,4,286,0.07865089903493679,0.14961450107435992,0.5104895104895105,0.7587412587412588,0.8566433566433567,0.5231484467776154,4
reserve10,pv_first,primary,warmup,physical_availability,1,286,0.04729863357662377,0.08018708180231522,0.47202797202797203,0.7727272727272727,0.9055944055944056,0.3768521839782615,4
reserve10,pv_first,primary,warmup,physical_availability,2,286,0.06428580810133071,0.11241648612734713,0.458041958041958,0.7622377622377622,0.9055944055944056,0.5011782487839018,4
reserve10,pv_first,primary,warmup,physical_availability,3,286,0.0744408654558853,0.13755287003295386,0.5104895104895105,0.7727272727272727,0.8846153846153846,0.5222800052214379,4
reserve10,pv_first,primary,warmup,physical_availability,4,286,0.07873365034319234,0.14961450107435992,0.5104895104895105,0.7482517482517482,0.8531468531468531,0.5240854526446515,4
reserve10,pv_first,primary,warmup,physical_recovery,1,286,0.04730722940256108,0.08018708180231522,0.479020979020979,0.7762237762237763,0.9125874125874126,0.378794297839467,4
reserve10,pv_first,primary,warmup,physical_recovery,2,286,0.06425603378632806,0.11241648612734713,0.479020979020979,0.7587412587412588,0.9090909090909091,0.5008792533692753,4
reserve10,pv_first,primary,warmup,physical_recovery,3,286,0.07446838571043049,0.13755287003295386,0.506993006993007,0.7657342657342657,0.8881118881118881,0.5208966127777951,4
reserve10,pv_first,primary,warmup,physical_recovery,4,286,0.0787375546551322,0.14961450107435992,0.5104895104895105,0.7412587412587412,0.8426573426573427,0.525903317445877,4
reserve10,pv_first,primary,warmup,previous_day,1,286,0.1196394734008365,0.18443303204295702,0.3006993006993007,0.6258741258741258,0.8076923076923077,0.5582789159733496,4
reserve10,pv_first,primary,warmup,previous_day,2,286,0.11851716458505036,0.18464018180829586,0.3006993006993007,0.6398601398601399,0.8181818181818182,0.5792188746342198,4
reserve10,pv_first,primary,warmup,previous_day,3,286,0.11770556337817688,0.18464699880171911,0.3006993006993007,0.6468531468531469,0.8356643356643356,0.6007625293888402,4
reserve10,pv_first,primary,warmup,previous_day,4,286,0.11732130149844201,0.1846477818379537,0.3006993006993007,0.6538461538461539,0.8356643356643356,0.6063743993631369,4
reserve10,pv_first,primary,warmup,raw,1,286,0.04741108398900866,0.08018708180231522,0.3951048951048951,0.7027972027972028,0.8706293706293706,0.364289998623151,4
reserve10,pv_first,primary,warmup,raw,2,286,0.06463001525948973,0.11241648612734713,0.3531468531468531,0.6188811188811189,0.8426573426573427,0.483526116096625,4
reserve10,pv_first,primary,warmup,raw,3,286,0.07486050385082231,0.13755287003295386,0.3951048951048951,0.5944055944055944,0.7972027972027972,0.49303179145075676,4
reserve10,pv_first,primary,warmup,raw,4,286,0.07940824912053282,0.14961450107435992,0.3811188811188811,0.5804195804195804,0.7762237762237763,0.49705721936183384,4
reserve10,pv_first,primary,warmup,recency,1,286,0.047282913968997746,0.08018708180231522,0.46853146853146854,0.7622377622377622,0.9020979020979021,0.37175264378116535,4
reserve10,pv_first,primary,warmup,recency,2,286,0.06426854919330138,0.11241648612734713,0.458041958041958,0.7517482517482518,0.8986013986013986,0.49633075786096986,4
reserve10,pv_first,primary,warmup,recency,3,286,0.07444367623841822,0.13755287003295386,0.5,0.7692307692307693,0.8916083916083916,0.5167355296841816,4
reserve10,pv_first,primary,warmup,recency,4,286,0.07867650595518036,0.14961450107435992,0.4965034965034965,0.7412587412587412,0.8426573426573427,0.5197481208696357,4
reserve10,pv_first,primary,warmup,rolling,1,286,0.04728362902116983,0.08018708180231522,0.46153846153846156,0.7482517482517482,0.8986013986013986,0.37060787627491987,4
reserve10,pv_first,primary,warmup,rolling,2,286,0.06429216505610189,0.11241648612734713,0.45104895104895104,0.7517482517482518,0.8916083916083916,0.4939755690489638,4
reserve10,pv_first,primary,warmup,rolling,3,286,0.07443367467892378,0.13755287003295386,0.5034965034965035,0.7692307692307693,0.8881118881118881,0.5146937035392206,4
reserve10,pv_first,primary,warmup,rolling,4,286,0.07868007584923371,0.14961450107435992,0.5104895104895105,0.7342657342657343,0.8391608391608392,0.5153850585066575,4
reserve10,pv_first,primary,warmup,single_imputation,1,286,0.05275313138345874,0.0836480930454327,0.541958041958042,0.7587412587412588,0.8216783216783217,0.257663398787778,4
reserve10,pv_first,primary,warmup,single_imputation,2,286,0.0708508858757341,0.1147886484160756,0.4370629370629371,0.6678321678321678,0.7867132867132867,0.3126591008990566,4
reserve10,pv_first,primary,warmup,single_imputation,3,286,0.08361064049022107,0.13426928430553392,0.38461538461538464,0.6363636363636364,0.7412587412587412,0.33499002522782556,4
reserve10,pv_first,primary,warmup,single_imputation,4,286,0.09070808544026143,0.14608756398470532,0.36013986013986016,0.5979020979020979,0.7132867132867133,0.35174406371221145,4
reserve10,right_aligned,sensitivity,evaluation,physical,1,3959,0.04121398166315177,0.06964513678879397,0.5071987875726194,0.8110633998484466,0.9110886587522101,0.3273720068355867,47
reserve10,right_aligned,sensitivity,evaluation,physical,2,3959,0.05307736072850473,0.09297098402439424,0.5117453902500632,0.8120737559989897,0.9138671381662036,0.41259931888416257,47
reserve10,right_aligned,sensitivity,evaluation,physical,3,3959,0.05861226120598194,0.10593948991276822,0.5044203081586259,0.8163677696387976,0.9072998231876737,0.43626565284543184,47
reserve10,right_aligned,sensitivity,evaluation,physical,4,3959,0.06164640233751158,0.11121643111192728,0.5099772669866128,0.8090426875473604,0.9118464258651174,0.4502764998648096,47
reserve10,right_aligned,sensitivity,evaluation,physical_availability,1,3959,0.04120888202017518,0.06964513678879397,0.5109876231371558,0.8125789340742612,0.9123516039403889,0.32805048668563025,47
reserve10,right_aligned,sensitivity,evaluation,physical_availability,2,3959,0.05308010966070712,0.09297098402439424,0.5145238696640566,0.8135892902248042,0.9110886587522101,0.41341865737435823,47
reserve10,right_aligned,sensitivity,evaluation,physical_availability,3,3959,0.05861638657096922,0.10593948991276822,0.5046728971962616,0.8145996463753473,0.9100783026016671,0.4370595866637084,47
reserve10,right_aligned,sensitivity,evaluation,physical_availability,4,3959,0.06164974981044858,0.11121643111192728,0.5114928012124274,0.8095478656226319,0.9123516039403889,0.4506530023661535,47
reserve10,right_aligned,sensitivity,evaluation,physical_recovery,1,3959,0.04120620143518254,0.06964513678879397,0.5127557464006062,0.8166203586764335,0.9136145491285678,0.32863215672042095,47
reserve10,right_aligned,sensitivity,evaluation,physical_recovery,2,3959,0.05307628186353697,0.09297098402439424,0.5152816367769639,0.8140944683000758,0.9136145491285678,0.4142085961529773,47
reserve10,right_aligned,sensitivity,evaluation,physical_recovery,3,3959,0.05863066263824823,0.10593948991276822,0.5054306643091689,0.8163677696387976,0.9070472341500379,0.4375177872353883,47
reserve10,right_aligned,sensitivity,evaluation,physical_recovery,4,3959,0.061668068855410964,0.11121643111192728,0.5087143217984339,0.8113159888860824,0.9115938368274817,0.450998535294252,47
reserve10,right_aligned,sensitivity,evaluation,raw,1,3959,0.041498188812283794,0.06964513678879397,0.41197272038393534,0.7080070724930538,0.8565294266228846,0.31136131121166694,47
reserve10,right_aligned,sensitivity,evaluation,raw,2,3959,0.05367435084770424,0.09297098402439424,0.3910078302601667,0.6888103056327355,0.8343015913109371,0.3884471767123247,47
reserve10,right_aligned,sensitivity,evaluation,raw,3,3959,0.059384574588752376,0.10593948991276822,0.38444051528163675,0.6751704976004042,0.8244506188431422,0.403285345879846,47
reserve10,right_aligned,sensitivity,evaluation,raw,4,3959,0.06244006329068216,0.11121643111192728,0.38873452892144483,0.6771912099014903,0.8181358929022481,0.4126708329350154,47
reserve10,right_aligned,sensitivity,evaluation,recency,1,3959,0.04130354383853538,0.06964513678879397,0.5029047739328113,0.8027279616064663,0.9030058095478656,0.3240419856702973,47
reserve10,right_aligned,sensitivity,evaluation,recency,2,3959,0.05323078226956219,0.09297098402439424,0.51073503409952,0.801970194493559,0.904773932811316,0.4086409017716085,47
reserve10,right_aligned,sensitivity,evaluation,recency,3,3959,0.058775542504228895,0.10593948991276822,0.5041677191209901,0.8014650164182875,0.8997221520586006,0.43242157960674493,47
reserve10,right_aligned,sensitivity,evaluation,recency,4,3959,0.061839250810969366,0.11121643111192728,0.5049254862338974,0.7999494821924729,0.9002273301338722,0.445720919429834,47
reserve10,right_aligned,sensitivity,warmup,physical,1,287,0.047437723781474775,0.07881954229332602,0.5017421602787456,0.7909407665505227,0.9198606271777003,0.38342073076955735,4
reserve10,right_aligned,sensitivity,warmup,physical,2,287,0.06467916735906039,0.11507034069353457,0.45993031358885017,0.7804878048780488,0.9094076655052264,0.49965061286166146,4
reserve10,right_aligned,sensitivity,warmup,physical,3,287,0.0739398810179308,0.13820536858290564,0.4808362369337979,0.7665505226480837,0.9059233449477352,0.5167198798812452,4
reserve10,right_aligned,sensitivity,warmup,physical,4,287,0.07924823159672006,0.14696288489031487,0.49825783972125437,0.7456445993031359,0.8780487804878049,0.525207832792009,4
reserve10,right_aligned,sensitivity,warmup,physical_availability,1,287,0.04744395751264725,0.07881954229332602,0.5017421602787456,0.7909407665505227,0.9163763066202091,0.38455459725012614,4
reserve10,right_aligned,sensitivity,warmup,physical_availability,2,287,0.06471789189002766,0.11507034069353457,0.45993031358885017,0.7839721254355401,0.9059233449477352,0.499895206454962,4
reserve10,right_aligned,sensitivity,warmup,physical_availability,3,287,0.0740094257918222,0.13820536858290564,0.4808362369337979,0.7700348432055749,0.9059233449477352,0.5179671882622662,4
reserve10,right_aligned,sensitivity,warmup,physical_availability,4,287,0.0792953346360034,0.14696288489031487,0.49477351916376305,0.7491289198606271,0.8815331010452961,0.5261027207281735,4
reserve10,right_aligned,sensitivity,warmup,physical_recovery,1,287,0.04744203529173632,0.07881954229332602,0.5052264808362369,0.794425087108014,0.9163763066202091,0.38554019541672535,4
reserve10,right_aligned,sensitivity,warmup,physical_recovery,2,287,0.06465976303364085,0.11507034069353457,0.47735191637630664,0.7839721254355401,0.9094076655052264,0.4997749647663088,4
reserve10,right_aligned,sensitivity,warmup,physical_recovery,3,287,0.07396146198955873,0.13820536858290564,0.4738675958188153,0.7560975609756098,0.9024390243902439,0.5162006658900938,4
reserve10,right_aligned,sensitivity,warmup,physical_recovery,4,287,0.07924904060621442,0.14696288489031487,0.4912891986062718,0.735191637630662,0.8780487804878049,0.5255091160484722,4
